   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
26-03-2019,17.223,15.323,13.223,10.223, 9.823,11.723,13.223,19.423,19.323,17.323,17.523,15.023,11.623, 8.823, 9.023,11.223,10.123, 8.223,13.323,17.523,21.723,23.023,29.223,34.623
27-03-2019,22.100,15.900,16.200,13.600, 8.700,11.100,10.700,10.900,13.900,16.000,13.100,12.000, 9.400, 6.800, 7.800, 9.300, 9.900, 9.400,11.500,14.700,18.300,22.000,23.700,26.200
28-03-2019,27.177,27.677,22.577,23.477,19.277,16.877,15.077,16.877,19.177,19.677,16.577,13.277,13.077,15.177,14.077,14.077,13.077, 9.477, 8.477,14.277,16.077,20.477,20.177,22.477
29-03-2019,23.755,23.255,23.055,21.755,23.555,18.355,21.455,25.155,27.755,23.355,21.455,26.655,29.055,31.755,31.055,37.955,41.255,44.255,46.555,43.355,48.455,57.155,53.955,56.755
30-03-2019,43.432,56.032,54.132,49.732,49.532,46.432,47.132,51.832,58.932,61.432,60.632,49.732,41.332,35.732,34.932,39.832,36.332,45.632,53.232,49.432,50.932,58.432,56.132,43.732
31-03-2019,74.809,84.009,88.109,71.609,59.009,26.209,17.709,13.309,10.409, 6.609, 4.809, 6.209, 8.109, 8.009, 8.409, 7.209, 7.409, 6.009, 6.009, 6.009, 5.309, 4.609, 4.209, 6.009
01-04-2019, 5.486, 5.086, 5.286, 6.686, 6.886, 5.686, 8.786,10.386, 7.386, 8.186, 9.886,10.086, 8.286, 9.786, 9.986,11.286,10.986,10.786,11.086,10.386,13.086,14.486,15.586,21.686
02-04-2019,25.764,26.164,26.864,26.964,25.864,28.364,30.564,36.964,36.664,33.664,39.064,17.564, 7.364, 4.564, 3.464, 2.564, 5.964, 1.764, 5.964, 3.664, 6.664, 5.064, 6.064, 5.064
03-04-2019, 8.641, 9.541,10.241, 8.841,10.541,14.041,17.441,15.241,14.641,12.641,12.341,10.241,10.241, 9.141, 9.441,10.341, 7.441, 9.841, 6.841, 9.141,13.441,15.141,14.841,13.641
04-04-2019,14.718,10.518,10.318, 5.318, 5.418, 4.518, 5.318, 5.418, 3.118, 3.418, 4.818, 5.118, 5.318, 5.318, 5.618, 4.918, 5.018, 6.718, 7.218, 7.018, 9.218, 9.418, 7.218, 5.418
05-04-2019, 5.595, 7.795, 9.495, 9.095, 8.095,10.095,10.095, 9.295, 8.395, 5.995, 5.595, 7.295, 5.495, 3.795, 5.995,15.695,16.395,18.795,22.995,27.095,33.995,25.595,22.095,18.795
06-04-2019,16.073,12.273,12.573,11.473,11.473,11.173,11.673,11.873,12.073,15.873,17.573,11.873, 7.673, 8.673, 7.673, 9.273, 6.673, 7.573,19.873,17.973,18.273,15.973,15.273,17.373
07-04-2019,19.850,25.650,28.550,37.350,41.850,44.450,47.150,48.750,53.350,57.450,53.250,43.450,37.350,40.650,39.250,36.450,37.050,36.350,31.150,36.650,45.650,48.950,44.650,49.150
08-04-2019,55.227,48.527,43.727,43.327,36.227,41.627,42.127,37.027,44.127,36.527,40.727,41.627,39.227,40.927,40.527,40.927,37.627,39.427,41.727,45.427,44.727,47.027,50.327,48.727
09-04-2019,42.805,52.605,56.105,60.005,48.205,39.505,32.905,30.105,35.505,36.205,27.505,25.505,25.805,24.005,22.505,19.505,18.805,16.505,15.405,15.205,16.405,17.405,17.105,13.705
10-04-2019,11.982,11.882,11.782, 8.782,12.882,12.382,13.382,10.882,11.382,10.882, 5.982, 5.482, 5.482, 7.282,12.282,10.482,11.582, 8.982, 8.382, 7.282, 5.982, 6.782, 5.682, 5.682
11-04-2019, 5.359, 5.459, 6.759, 4.859, 4.759, 4.859, 7.759, 6.359, 7.559,10.359,10.759, 9.159, 9.159,10.859,12.459,10.559,13.059, 7.159,10.559, 8.459, 9.659,12.259,13.859,11.759
12-04-2019,10.236,11.936,10.136, 9.536, 9.836,12.636,10.936,12.336,11.436,11.136,10.936, 9.536, 9.436,      ,10.236,12.636, 8.436,12.436,10.836, 9.636,11.536,14.136,13.536,12.336
13-04-2019,10.614,12.114, 9.214, 8.714,11.614,11.314,13.714,15.714,17.614,18.714,14.214,      , 9.014, 8.714,10.314, 8.614, 7.514, 8.414, 6.614, 9.414, 8.914,12.014,10.214,10.814
